,Ravi::empathy,Ravi::trust,Ravi::skepticism,Ravi::resolve,Ravi::need,Ravi::memory,Ravi::nuance,Ravi::authority,Nima::empathy,Nima::trust,Nima::skepticism,Nima::resolve,Nima::need,Nima::memory,Nima::nuance,Nima::authority,Mariel::empathy,Mariel::trust,Mariel::skepticism,Mariel::resolve,Mariel::need,Mariel::memory,Mariel::nuance,Mariel::authority,Tovren::empathy,Tovren::trust,Tovren::skepticism,Tovren::resolve,Tovren::need,Tovren::memory,Tovren::nuance,Tovren::authority,Dalen::empathy,Dalen::trust,Dalen::skepticism,Dalen::resolve,Dalen::need,Dalen::memory,Dalen::nuance,Dalen::authority,Archivist Malrik::empathy,Archivist Malrik::trust,Archivist Malrik::skepticism,Archivist Malrik::resolve,Archivist Malrik::need,Archivist Malrik::memory,Archivist Malrik::nuance,Archivist Malrik::authority,High Seer Elenya::empathy,High Seer Elenya::trust,High Seer Elenya::skepticism,High Seer Elenya::resolve,High Seer Elenya::need,High Seer Elenya::memory,High Seer Elenya::nuance,High Seer Elenya::authority,Coren the Mediator::empathy,Coren the Mediator::trust,Coren the Mediator::skepticism,Coren the Mediator::resolve,Coren the Mediator::need,Coren the Mediator::memory,Coren the Mediator::nuance,Coren the Mediator::authority
92,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
93,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
94,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
95,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
96,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
97,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
98,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
99,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
100,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
101,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
102,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
103,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
104,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
105,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
106,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
107,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
108,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
109,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
110,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
111,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
112,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
113,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
114,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
115,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
116,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
117,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
118,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
119,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
120,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
121,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
122,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
123,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
124,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
125,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
126,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
127,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
128,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
129,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
130,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
131,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
132,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
133,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
134,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
135,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
136,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
137,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
138,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
139,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.6,0.4,0.5,0.9,0.8500000000000001,0.15000000000000002,0.1,0.9,0.7,0.8,0.4,0.9,0.9,0.1,0.1,0.9,0.8,0.7,0.5,0.9,0.4,0.7,0.1,0.9,0.6,0.3,0.6,0.9,0.5,0.4,0.1,0.9,0.5,0.2,0.7,0.9,0.9,0.1,0.1,0.9,0.9,0.6,0.7,0.9,0.2,0.8,0.1,0.9,0.7,0.8,0.6,0.9,0.75,0.2,0.1,0.9,0.6,0.8,0.6
