,Ravi::empathy,Ravi::trust,Ravi::skepticism,Ravi::resolve,Ravi::need,Ravi::memory,Ravi::nuance,Ravi::authority,Nima::empathy,Nima::trust,Nima::skepticism,Nima::resolve,Nima::need,Nima::memory,Nima::nuance,Nima::authority,Mariel::empathy,Mariel::trust,Mariel::skepticism,Mariel::resolve,Mariel::need,Mariel::memory,Mariel::nuance,Mariel::authority,Tovren::empathy,Tovren::trust,Tovren::skepticism,Tovren::resolve,Tovren::need,Tovren::memory,Tovren::nuance,Tovren::authority,Dalen::empathy,Dalen::trust,Dalen::skepticism,Dalen::resolve,Dalen::need,Dalen::memory,Dalen::nuance,Dalen::authority,Archivist Malrik::empathy,Archivist Malrik::trust,Archivist Malrik::skepticism,Archivist Malrik::resolve,Archivist Malrik::need,Archivist Malrik::memory,Archivist Malrik::nuance,Archivist Malrik::authority,High Seer Elenya::empathy,High Seer Elenya::trust,High Seer Elenya::skepticism,High Seer Elenya::resolve,High Seer Elenya::need,High Seer Elenya::memory,High Seer Elenya::nuance,High Seer Elenya::authority,Coren the Mediator::empathy,Coren the Mediator::trust,Coren the Mediator::skepticism,Coren the Mediator::resolve,Coren the Mediator::need,Coren the Mediator::memory,Coren the Mediator::nuance,Coren the Mediator::authority
96,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
97,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
98,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
99,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
100,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
101,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
102,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
103,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
104,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
105,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
106,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
107,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
108,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
109,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
110,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
111,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
112,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
113,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
114,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
115,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
116,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
117,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
118,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
119,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
120,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
121,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
122,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
123,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
124,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
125,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
126,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
127,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
128,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
129,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
130,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
131,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
132,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
133,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
134,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
135,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
136,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
137,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
138,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
139,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
140,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
141,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
142,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
143,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
144,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.9,0.9,0.9,0.1
145,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
146,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0.2,0.9,0.9,0.9,0.1
